iter	RMSE
1512	0.2146674858
1513	0.2146312208
1514	0.2145796924
1515	0.2145400965
1516	0.2144938224
1517	0.2144635116
1518	0.2144270292
1519	0.2143699425
1520	0.214321314
1521	0.2142918892
1522	0.2142710755
1523	0.21424842
1524	0.2142137283
1525	0.2141830328
1526	0.214128425
1527	0.2140834158
1528	0.2140641215
1529	0.2140158281
1530	0.2139786702
1531	0.2139419891
1532	0.2139114923
1533	0.213880916
1534	0.2138506416
1535	0.2138287499
1536	0.2137984246
1537	0.213768412
1538	0.2137183228
1539	0.2136818763
1540	0.2136533248
1541	0.2136025118
1542	0.2135730693
1543	0.2135340492
1544	0.2135082823
1545	0.2134784244
1546	0.2134552519
1547	0.2133945062
1548	0.2133605742
1549	0.2133293929
1550	0.2133085955
1551	0.2132523242
1552	0.2132278113
1553	0.2131812709
1554	0.2131211067
1555	0.2130580921
1556	0.213018688
1557	0.2129654369
1558	0.2129363258
1559	0.2129067952
1560	0.2128764871
1561	0.2128420914
1562	0.2127976187
1563	0.2127626765
1564	0.2127417626
1565	0.2127060341
1566	0.2126871487
1567	0.2126568402
1568	0.2126340183
1569	0.2125969441
1570	0.2125809077
1571	0.2125360981
1572	0.2125020634
1573	0.2124618802
1574	0.2124279928
1575	0.2123967168
1576	0.2123513557
1577	0.2123167975
1578	0.2122586875
1579	0.2122027875
1580	0.212169907
1581	0.2121519588
1582	0.2121240264
1583	0.2120917038
1584	0.2120445182
1585	0.2120124009
1586	0.2119712818
1587	0.2119360613
1588	0.211909281
1589	0.2118743886
1590	0.2118461024
1591	0.2118149372
1592	0.2117830383
1593	0.2117514921
1594	0.2117138708
1595	0.2116824385
1596	0.211621608
1597	0.2115815254
1598	0.2115387454
1599	0.2114992833
1600	0.2114484453
1601	0.2113973654
1602	0.2113594556
1603	0.2112976398
1604	0.2112612654
1605	0.211223341
1606	0.2111660239
1607	0.2111313329
1608	0.2111044125
1609	0.211070891
1610	0.2110585045
1611	0.2110228526
1612	0.2109766435
1613	0.2109571048
1614	0.2109288101
1615	0.2108944114
1616	0.2108622926
1617	0.210836939
1618	0.2107965676
1619	0.2107504522
1620	0.2107151458
1621	0.2106737373
1622	0.2106177908
1623	0.2105898722
1624	0.2105662505
1625	0.2105253853
1626	0.2104941499
1627	0.210441374
1628	0.2104103975
1629	0.2103693409
1630	0.2103128869
1631	0.2102734344
1632	0.2102551987
1633	0.2102212956
1634	0.2101928479
1635	0.2101620676
1636	0.2101233436
1637	0.2100700301
1638	0.2100297655
1639	0.2099896229
1640	0.2099456776
1641	0.2098987327
1642	0.2098502636
1643	0.2098040475
1644	0.2097738617
1645	0.2097271118
1646	0.2096888055
1647	0.2096584506
1648	0.2096278389
1649	0.2095964827
1650	0.2095534786
1651	0.209519189
1652	0.2095020999
1653	0.2094627604
1654	0.2094436833
1655	0.2093918044
1656	0.209357863
1657	0.2093347249
1658	0.2092977015
1659	0.209268695
1660	0.2092300193
1661	0.2091878981
1662	0.2091595357
1663	0.2091404282
1664	0.2090921013
1665	0.2090462048
1666	0.2090267358
1667	0.2089937929
1668	0.2089528463
1669	0.2089175255
1670	0.2088742391
1671	0.2088433075
1672	0.2088049178
1673	0.2087507332
1674	0.2086942575
1675	0.2086609745
1676	0.2086332657
1677	0.2085994077
1678	0.2085345559
1679	0.2085143279
1680	0.2084591848
1681	0.2084243442
1682	0.2083863899
1683	0.208366592
1684	0.208338642
1685	0.2082962365
1686	0.2082718935
1687	0.2082416126
1688	0.2081869267
1689	0.2081371479
1690	0.2080966925
1691	0.2080500512
1692	0.2080004589
1693	0.2079495283
1694	0.207908245
1695	0.2078577321
1696	0.2078084911
1697	0.2077718138
1698	0.2077336323
1699	0.2076904749
1700	0.207658471
1701	0.207615599
1702	0.207583284
1703	0.207532712
1704	0.2075140553
1705	0.2074583025
1706	0.2074354948
1707	0.2073999691
1708	0.2073480511
1709	0.207296815
1710	0.2072653402
1711	0.2072273927
1712	0.2071878302
1713	0.2071618524
1714	0.2071276878
1715	0.2070775749
1716	0.2070410731
1717	0.2069922816
1718	0.2069508205
1719	0.2069113912
1720	0.2068861092
1721	0.2068468145
1722	0.2068067728
1723	0.2067626002
1724	0.2067197312
1725	0.206676596
1726	0.2066589029
1727	0.2066093351
1728	0.2065750767
1729	0.2065438663
1730	0.2064991269
1731	0.20645826
1732	0.2064420819
1733	0.2063932965
1734	0.2063547667
1735	0.2063126311
1736	0.2062633345
1737	0.2062237918
1738	0.2061735062
1739	0.2061523414
1740	0.2061225894
1741	0.2060928325
1742	0.2060595332
1743	0.2060171168
1744	0.2059751307
1745	0.205951332
1746	0.2059109151
1747	0.2058833129
1748	0.2058428542
1749	0.20579318
1750	0.205756525
1751	0.2057027814
1752	0.2056773172
1753	0.2056371123
1754	0.2055911586
1755	0.2055472757
1756	0.2055065803
1757	0.2054714547
1758	0.2054302685
1759	0.2053930932
1760	0.2053557797
1761	0.2053186226
1762	0.205278608
1763	0.2052309873
1764	0.2052016625
1765	0.2051582535
1766	0.2051212537
1767	0.2050963634
1768	0.205062815
1769	0.2050303601
1770	0.2049883791
1771	0.2049448469
1772	0.2049123714
1773	0.2048795435
1774	0.2048594051
1775	0.204821231
1776	0.2047928736
1777	0.2047357638
1778	0.2047119632
1779	0.2046658452
1780	0.204622384
1781	0.2045999253
1782	0.2045655496
1783	0.204525541
1784	0.2044931753
1785	0.2044488749
1786	0.2044148865
1787	0.2043929611
1788	0.2043420991
1789	0.2042960879
1790	0.2042545207
1791	0.2042341987
1792	0.2041962503
1793	0.2041531501
1794	0.2041336121
1795	0.2041072558
1796	0.2040921687
1797	0.2040545378
1798	0.2040135183
1799	0.2039928708
1800	0.2039739891
1801	0.2039252939
1802	0.2039086409
1803	0.2038677376
1804	0.2038229271
1805	0.2037837985
1806	0.2037608279
1807	0.2037387429
1808	0.2036946916
1809	0.2036553488
1810	0.2036185462
1811	0.2036008204
1812	0.203555864
1813	0.2034976545
1814	0.2034578274
1815	0.2034108144
1816	0.2033829924
1817	0.2033604299
1818	0.2033289257
1819	0.2032978265
1820	0.2032636582
1821	0.2032427689
1822	0.2032184261
1823	0.2031798121
1824	0.2031624638
1825	0.2031319763
1826	0.2031005106
1827	0.2030698181
1828	0.2030294826
1829	0.2029972307
1830	0.2029807483
1831	0.2029635843
1832	0.2029328489
1833	0.2028955639
1834	0.2028602943
1835	0.2028555214
1836	0.2028199584
1837	0.2027875058
1838	0.2027499198
1839	0.2027172388
1840	0.2026844708
1841	0.2026560905
1842	0.2026364456
1843	0.2025958983
1844	0.2025628732
1845	0.2025281708
1846	0.2024900236
1847	0.2024657589
1848	0.2024293144
1849	0.2023921697
1850	0.2023617223
1851	0.2023223431
1852	0.2023022768
1853	0.2022803551
1854	0.2022395524
1855	0.2021947406
1856	0.202153389
1857	0.2021225625
1858	0.2020891681
1859	0.2020675046
1860	0.2020174948
1861	0.2019871173
1862	0.2019393903
1863	0.20190717
1864	0.2018639313
1865	0.2018290146
1866	0.201799748
1867	0.2017583126
1868	0.2017451258
1869	0.201712632
1870	0.2016904934
1871	0.2016558704
1872	0.2016181554
1873	0.2015862329
1874	0.2015441185
1875	0.2015052454
1876	0.2014899995
1877	0.201466014
1878	0.20143134
1879	0.2013901546
1880	0.2013585143
1881	0.2013229288
1882	0.2012822797
1883	0.2012427542
1884	0.201209068
1885	0.2011935183
1886	0.201166818
1887	0.2011415185
1888	0.201108244
1889	0.2010843756
1890	0.2010430407
1891	0.2010041138
1892	0.200976992
1893	0.2009347324
1894	0.2009229458
1895	0.2008767015
1896	0.2008630176
1897	0.2008180408
1898	0.2007721403
1899	0.2007353721
1900	0.2007015933
1901	0.2006696948
1902	0.2006327261
1903	0.2005819903
1904	0.2005615026
1905	0.2005209089
1906	0.2004882829
1907	0.2004545647
1908	0.2004329191
1909	0.2004015424
1910	0.2003802244
1911	0.2003584982
1912	0.2003169954
1913	0.2002952133
1914	0.2002697533
1915	0.2002467148
1916	0.2002244881
1917	0.2001880151
1918	0.2001466496
1919	0.2001034525
1920	0.2000719376
1921	0.2000383622
1922	0.1999965671
1923	0.1999728192
1924	0.1999437971
1925	0.1999188139
1926	0.1998898397
1927	0.1998499666
1928	0.1998073788
1929	0.1997797547
1930	0.1997448895
1931	0.1997048987
1932	0.1996555385
1933	0.1996202127
1934	0.1995896522
1935	0.1995436291
1936	0.1995106191
1937	0.1994697384
1938	0.1994334943
1939	0.1993889566
1940	0.1993537904
1941	0.199306485
1942	0.1992726728
1943	0.1992435985
1944	0.1992128818
1945	0.1991732892
1946	0.1991381674
1947	0.1991225432
1948	0.1990943275
1949	0.1990706107
1950	0.1990512797
1951	0.1990251733
1952	0.1989925383
1953	0.1989539735
1954	0.1989328665
1955	0.1989133024
1956	0.1988704134
1957	0.1988288888
1958	0.1987857903
1959	0.1987584863
1960	0.1987157551
1961	0.1986727851
1962	0.198638359
1963	0.1986178253
1964	0.1985922119
1965	0.1985582446
1966	0.1985229926
1967	0.1984942648
1968	0.1984638302
1969	0.198428255
1970	0.1984008299
1971	0.1983698976
1972	0.1983354005
1973	0.1983024261
1974	0.1982766774
1975	0.1982460948
1976	0.1982228563
1977	0.1981772127
1978	0.198153369
1979	0.1981275178
1980	0.1981081599
1981	0.198078233
1982	0.1980411284
1983	0.1980102168
1984	0.1979863266
1985	0.1979416993
1986	0.197918393
1987	0.1978907322
1988	0.197860582
1989	0.1978354012
1990	0.1977936485
1991	0.1977482961
1992	0.1977183339
1993	0.1976942324
1994	0.1976527751
1995	0.1976257488
1996	0.1975921122
1997	0.1975527659
1998	0.1975339806
1999	0.1974912809
2000	0.1974492518
2001	0.197410466
2002	0.1973784496
2003	0.1973466752
2004	0.1973101773
2005	0.1972856357
2006	0.1972685402
2007	0.1972464239
2008	0.1972054468
2009	0.1971686331
2010	0.197146628
2011	0.1971252634
2012	0.1971096147
2013	0.1970672061
2014	0.197047939
2015	0.1969954019
2016	0.1969715119
2017	0.1969291506
2018	0.1968852567
2019	0.1968467844
2020	0.1968333706
2021	0.1967928531
2022	0.1967678509
2023	0.1967308239
2024	0.1966999798
2025	0.1966575057
2026	0.1966295361
2027	0.1965888887
2028	0.1965538444
2029	0.196514555
2030	0.1964928751
2031	0.1964666179
2032	0.1964402741
2033	0.1964207463
2034	0.1963924668
2035	0.1963699263
2036	0.1963178791
2037	0.1962875499
2038	0.1962540641
2039	0.1962381977
2040	0.1962135752
2041	0.1961897651
2042	0.196168585
2043	0.1961214862
2044	0.1960814653
2045	0.1960494633
2046	0.1960073319
2047	0.1959706207
2048	0.1959441694
2049	0.1959230091
2050	0.1959004913
2051	0.1958641554
2052	0.1958300691
2053	0.1957858309
2054	0.1957570374
2055	0.1957142161
2056	0.1956748328
2057	0.1956495747
2058	0.1956130275
2059	0.1955947028
2060	0.1955663216
2061	0.1955195842
2062	0.1954960706
2063	0.1954745063
2064	0.1954402287
2065	0.1954219272
2066	0.1953903098
2067	0.1953679484
2068	0.1953374938
2069	0.1953166526
2070	0.1952676166
2071	0.1952429622
2072	0.1952044826
2073	0.1951823401
2074	0.1951648506
2075	0.1951416614
2076	0.1951020517
2077	0.1950745902
2078	0.1950539127
2079	0.1950146036
2080	0.1949856966
2081	0.1949434676
2082	0.1949187914
2083	0.1948897862
2084	0.1948537417
2085	0.1948178847
2086	0.1947801457
2087	0.1947455933
2088	0.1947239709
2089	0.1946789557
2090	0.1946363652
2091	0.1945947445
2092	0.1945669539
2093	0.1945266851
2094	0.194498001
2095	0.1944658694
2096	0.1944424523
2097	0.1944302921
2098	0.1943966891
2099	0.1943660479
2100	0.194322263
2101	0.1942802279
2102	0.1942609419
2103	0.1942275276
2104	0.1941845411
2105	0.1941476545
2106	0.1941043163
2107	0.194082145
2108	0.1940431484
2109	0.1940266392
2110	0.1939950823
2111	0.1939663743
2112	0.1939354858
2113	0.1939056053
2114	0.1938903752
2115	0.1938641967
2116	0.1938323891
2117	0.1938147061
2118	0.1937768478
2119	0.1937443589
2120	0.193718011
2121	0.1936914952
2122	0.1936545849
2123	0.1936342013
2124	0.1936003468
2125	0.1935580162
2126	0.1935434414
2127	0.1935173222
2128	0.193482857
2129	0.1934485033
2130	0.1934096462
2131	0.1933628885
2132	0.1933331088
2133	0.1933022155
2134	0.1932686647
2135	0.1932513803
2136	0.1932224067
2137	0.193206314
2138	0.1931772321
2139	0.1931386722
2140	0.1931219384
2141	0.1930898073
2142	0.1930676527
2143	0.1930399735
2144	0.1930131637
2145	0.1929818431
2146	0.1929591901
2147	0.1929423469
2148	0.1929165711
2149	0.192901252
2150	0.1928763409
2151	0.1928565965
2152	0.1928357512
2153	0.1928047661
2154	0.1927753017
2155	0.1927547329
2156	0.192718684
2157	0.1926782292
2158	0.1926481352
2159	0.1926082589
2160	0.1925646085
2161	0.1925342747
2162	0.1925042747
2163	0.1924814898
2164	0.1924503204
2165	0.1924292932
2166	0.1924175696
2167	0.1924071906
2168	0.1923751134
2169	0.1923228217
2170	0.1922974176
2171	0.1922692014
2172	0.1922515216
2173	0.1922153094
2174	0.1921866246
2175	0.1921532987
2176	0.1921146039
2177	0.1920822824
2178	0.1920643874
2179	0.1920431044
2180	0.1920193077
2181	0.1919930472
2182	0.1919674234
2183	0.1919395461
2184	0.1919133858
2185	0.191891786
2186	0.1918523854
2187	0.1918232892
2188	0.1917960565
2189	0.1917599182
2190	0.1917258979
2191	0.1916832048
2192	0.1916617565
2193	0.1916194575
2194	0.1915921975
2195	0.1915737106
2196	0.1915441667
2197	0.191504437
2198	0.1914770304
2199	0.1914574823
2200	0.1914254887
2201	0.191386714
2202	0.1913693479
2203	0.1913402436
2204	0.1913053995
2205	0.1912859787
2206	0.1912512523
2207	0.191229868
2208	0.1912152311
2209	0.1911964395
2210	0.1911720197
2211	0.1911385014
2212	0.191106855
2213	0.1910832579
2214	0.1910626108
2215	0.1910314587
2216	0.1909953831
2217	0.1909718707
2218	0.1909389979
2219	0.1908994051
2220	0.1908691578
2221	0.1908463538
2222	0.1908189629
2223	0.1908046324
2224	0.1907683227
2225	0.1907348656
2226	0.1907173957
2227	0.190699908
2228	0.1906821023
2229	0.1906514434
2230	0.1906199392
2231	0.1905912685
2232	0.1905594146
2233	0.1905238962
2234	0.1905081446
2235	0.1904796772
2236	0.1904525972
2237	0.190412939
2238	0.1903945784
2239	0.190374233
2240	0.1903565543
2241	0.1903316565
2242	0.1902948771
2243	0.1902579495
2244	0.190237114
2245	0.190211369
2246	0.1901689227
2247	0.1901297667
2248	0.1901147144
2249	0.1900993565
2250	0.190076025
2251	0.1900569178
2252	0.1900262875
2253	0.1899821858
2254	0.1899412757
2255	0.189916613
2256	0.1898935896
2257	0.1898802218
2258	0.1898519606
2259	0.1898077508
2260	0.1897798334
2261	0.1897493735
2262	0.1897264189
2263	0.1897002383
2264	0.1896623378
2265	0.189619189
2266	0.1895945697
2267	0.1895742199
2268	0.1895456664
2269	0.1895163489
2270	0.1894996526
2271	0.1894826062
2272	0.1894499532
2273	0.1894080228
2274	0.1893743291
2275	0.1893603259
2276	0.1893436286
2277	0.1893152198
2278	0.1892962012
2279	0.1892774021
2280	0.1892477682
2281	0.1892330198
2282	0.1892010972
2283	0.1891713875
2284	0.1891457941
2285	0.1891040388
2286	0.1890801364
2287	0.189044838
2288	0.1890048541
2289	0.1889610135
2290	0.1889166802
2291	0.188893153
2292	0.1888718641
2293	0.1888478517
2294	0.1888321938
2295	0.1888104175
2296	0.188787883
2297	0.1887526331
2298	0.1887138505
2299	0.1886808826
2300	0.188653292
2301	0.1886224041
2302	0.1885961064
2303	0.1885672108
2304	0.1885505057
2305	0.1885208216
2306	0.1884919977
2307	0.1884620938
2308	0.1884500227
2309	0.1884200819
2310	0.1883992786
2311	0.1883613325
2312	0.1883200856
2313	0.1882996094
2314	0.1882813906
2315	0.1882630744
2316	0.1882186428
2317	0.188185152
2318	0.1881503068
2319	0.188130421
2320	0.1880948155
2321	0.1880747256
2322	0.1880620246
2323	0.1880338363
2324	0.1880131691
2325	0.1880044455
2326	0.1879711035
2327	0.1879476773
2328	0.1879171603
2329	0.1878895507
2330	0.1878699162
2331	0.1878313596
2332	0.1878032508
2333	0.1877852982
2334	0.1877421526
2335	0.1877104996
2336	0.1876910762
2337	0.1876661152
2338	0.1876531721
2339	0.1876441865
2340	0.1876102141
2341	0.1875768177
2342	0.1875439367
2343	0.1875230823
2344	0.1874839121
2345	0.1874592339
2346	0.1874248456
2347	0.187397527
2348	0.1873729181
2349	0.1873303373
2350	0.1873092203
2351	0.1872766387
2352	0.1872482567
2353	0.1872239166
2354	0.1871870598
2355	0.1871662615
2356	0.1871295076
2357	0.1871123336
2358	0.1870793325
2359	0.1870542444
2360	0.187028266
2361	0.1870046539
2362	0.1869653619
2363	0.1869432606
2364	0.1869292357
2365	0.1868947114
2366	0.1868560079
2367	0.1868324677
2368	0.1868035066
2369	0.1867701938
2370	0.186737398
2371	0.1867081359
2372	0.1866805843
2373	0.186659036
2374	0.1866422413
2375	0.1866275276
2376	0.1866002019
2377	0.1865574828
2378	0.1865317615
2379	0.1864904615
2380	0.1864689631
2381	0.1864531665
2382	0.1864250884
2383	0.1864048366
2384	0.1863761358
2385	0.1863463832
2386	0.1863279245
2387	0.186298996
2388	0.1862713406
2389	0.1862378667
2390	0.1862151762
2391	0.1861930215
2392	0.1861743541
2393	0.186151043
2394	0.1861291786
2395	0.1860848254
2396	0.1860518626
2397	0.1860142509
2398	0.1859802075
2399	0.1859690632
2400	0.1859512712
2401	0.1859337432
2402	0.1859208299
2403	0.185887334
2404	0.1858645522
2405	0.1858364105
2406	0.1858015228
2407	0.1857701438
2408	0.1857489558
2409	0.1857227529
2410	0.1856945177
2411	0.1856623859
2412	0.1856303894
2413	0.1856121055
2414	0.1855848372
2415	0.1855643996
2416	0.1855381506
2417	0.1855195263
2418	0.1854985938
2419	0.1854705037
2420	0.1854352909
2421	0.1854123561
2422	0.1853925392
2423	0.1853636442
2424	0.1853123513
2425	0.1852816711
2426	0.1852544634
2427	0.1852375851
2428	0.1851975387
2429	0.1851720541
2430	0.1851431082
2431	0.1851230945
2432	0.1851028457
2433	0.1850802667
2434	0.1850545767
2435	0.1850321574
2436	0.1850058439
2437	0.184976927
2438	0.1849544159
2439	0.1849296973
2440	0.1849051076
2441	0.1848835098
2442	0.1848524207
2443	0.1848301945
2444	0.1848092148
2445	0.1847728692
2446	0.1847552603
2447	0.1847401362
2448	0.1847229576
2449	0.1846924653
2450	0.1846594104
2451	0.1846332
2452	0.1846148138
2453	0.1845769696
2454	0.1845510588
2455	0.1845287082
2456	0.1845021712
2457	0.1844822021
2458	0.184457112
2459	0.1844370912
2460	0.1844082899
2461	0.1843964273
2462	0.1843821234
2463	0.1843630341
2464	0.1843464049
2465	0.1843297146
2466	0.1842801158
2467	0.1842506354
2468	0.1842238928
2469	0.1841990358
2470	0.1841630405
2471	0.1841420656
2472	0.1841235621
2473	0.1840989264
2474	0.1840776765
2475	0.1840561815
2476	0.1840316232
2477	0.1840106139
2478	0.1839817204
2479	0.1839580698
2480	0.1839282759
2481	0.1838984556
2482	0.1838613591
2483	0.1838183688
2484	0.1837931649
2485	0.1837745246
2486	0.1837401481
2487	0.1837225464
2488	0.1837032666
2489	0.1836862476
2490	0.1836528133
2491	0.1836349418
2492	0.1836034233
2493	0.1835698454
2494	0.1835323902
2495	0.1835032114
2496	0.1834817547
2497	0.183454066
2498	0.1834209249
2499	0.1833975699
2500	0.1833793136
2501	0.1833636697
2502	0.1833438314
2503	0.1833222561
2504	0.1833083101
2505	0.1832822497
2506	0.183260226
2507	0.183240221
2508	0.1832154596
2509	0.1831980184
2510	0.183170449
2511	0.1831368775
2512	0.1831099993
2513	0.1830824485
2514	0.1830456975
2515	0.1830244157
2516	0.1830058521
2517	0.1829806009
2518	0.1829623957
2519	0.1829382287
2520	0.1829051885
2521	0.1828823906
2522	0.182858387
2523	0.1828260657
2524	0.1828087398
2525	0.1827890535
2526	0.1827575791
2527	0.1827318814
2528	0.1827029875
2529	0.1826711087
2530	0.1826471183
2531	0.1826237502
2532	0.1826090115
2533	0.1825834766
2534	0.1825419528
2535	0.1825207039
2536	0.1824880136
2537	0.1824631584
2538	0.1824453496
2539	0.1824051616
2540	0.1823731219
2541	0.1823437742
2542	0.1823161157
2543	0.1822986918
2544	0.1822722084
2545	0.1822461349
2546	0.1822286095
2547	0.1822053198
2548	0.1821791993
2549	0.1821509231
2550	0.1821238161
2551	0.1820856702
2552	0.1820509044
2553	0.1820241457
2554	0.1820065243
2555	0.1819851775
2556	0.1819670874
2557	0.1819528076
2558	0.1819213933
2559	0.1818860449
2560	0.1818694094
2561	0.1818602048
2562	0.1818291547
2563	0.1818043572
2564	0.1817798208
2565	0.1817483027
2566	0.1817291954
2567	0.1817060242
2568	0.1816936127
2569	0.1816760221
2570	0.1816459401
2571	0.1816178455
2572	0.1815923424
2573	0.1815640621
2574	0.1815460971
2575	0.1815144802
2576	0.1814980838
2577	0.181467215
2578	0.1814472038
2579	0.1814315909
2580	0.1814070068
2581	0.1813868808
2582	0.1813527119
2583	0.1813363187
2584	0.1813173246
2585	0.1812911479
2586	0.1812544567
2587	0.1812316434
2588	0.1811993986
2589	0.1811829679
2590	0.1811538466
2591	0.1811332767
2592	0.1811020558
2593	0.1810691846
2594	0.1810413459
2595	0.1810299657
2596	0.1809902491
2597	0.1809651855
2598	0.1809303139
2599	0.1809074193
2600	0.1808839552
2601	0.1808671236
2602	0.180825165
2603	0.1808084453
2604	0.1807983669
2605	0.1807863007
2606	0.1807621828
2607	0.1807338321
2608	0.1807017853
2609	0.1806858294
2610	0.1806683486
2611	0.1806466089
2612	0.1806230706
2613	0.180598765
2614	0.1805716936
2615	0.1805379193
2616	0.1805102958
2617	0.1804853524
2618	0.1804700057
2619	0.1804405412
2620	0.180410454
2621	0.1803808166
2622	0.180356717
2623	0.180330536
2624	0.1803041203
2625	0.1802749592
2626	0.180234657
2627	0.1802018765
2628	0.1801879181
2629	0.1801746847
2630	0.1801457637
2631	0.1801079747
2632	0.1800764756
2633	0.1800509494
2634	0.1800200069
2635	0.1800002994
2636	0.179973772
2637	0.1799546145
2638	0.1799257701
2639	0.1798965237
2640	0.1798763082
2641	0.1798557574
2642	0.1798357525
2643	0.179822971
2644	0.179794011
2645	0.1797663778
2646	0.1797562464
2647	0.1797247837
2648	0.1797096199
2649	0.1796771083
2650	0.1796568079
2651	0.1796219635
2652	0.1796006967
2653	0.1795677621
2654	0.1795411189
2655	0.1795154723
2656	0.1795019162
2657	0.1794903858
2658	0.1794720876
2659	0.1794505762
2660	0.1794208886
2661	0.1794103726
2662	0.1793691576
2663	0.1793404918
2664	0.1793231999
2665	0.1792857864
2666	0.1792680293
2667	0.1792210843
2668	0.179196936
2669	0.179159996
2670	0.1791247885
2671	0.1790959067
2672	0.1790767601
2673	0.1790436263
2674	0.1790178067
2675	0.1790066675
2676	0.1789732318
2677	0.1789515558
2678	0.1788986855
2679	0.1788671311
2680	0.1788442365
2681	0.1788208916
2682	0.1787868346
2683	0.1787588589
2684	0.178734659
2685	0.1787055228
2686	0.1786830094
2687	0.1786560352
2688	0.1786269948
2689	0.1785905181
2690	0.1785757665
2691	0.1785457578
2692	0.1785339447
2693	0.1785160137
2694	0.1785027096
2695	0.1784779401
2696	0.1784688224
2697	0.1784570265
2698	0.1784228068
2699	0.1784064399
2700	0.1783977776
2701	0.1783697043
2702	0.1783511064
2703	0.1783424461
2704	0.1783259689
2705	0.1783053405
2706	0.1782704767
2707	0.1782513331
2708	0.178237656
2709	0.1782144275
2710	0.1781801375
2711	0.1781561167
2712	0.1781285479
2713	0.1781012774
2714	0.1780796509
2715	0.1780543846
2716	0.1780297054
2717	0.1780101776
2718	0.1779896145
2719	0.1779662502
2720	0.1779352873
2721	0.1779132009
2722	0.1778774716
2723	0.1778437925
2724	0.177828823
2725	0.1778109138
2726	0.1777792635
2727	0.1777542503
2728	0.1777316517
2729	0.177706895
2730	0.1776846044
2731	0.1776556636
2732	0.1776332859
2733	0.1775974253
2734	0.1775587016
2735	0.1775502388
2736	0.1775282056
2737	0.1775033506
2738	0.1774834084
2739	0.1774664944
2740	0.1774441303
2741	0.1774177278
2742	0.17740125
2743	0.1773757761
2744	0.1773626558
2745	0.1773429748
2746	0.1773237392
2747	0.1772850554
2748	0.1772693188
2749	0.1772388184
2750	0.1772204529
2751	0.1771887225
2752	0.1771764351
2753	0.1771512936
2754	0.1771313779
2755	0.1771110392
2756	0.1770880754
2757	0.1770657052
2758	0.1770348126
2759	0.1770104867
2760	0.1769968793
2761	0.1769682984
2762	0.1769348759
2763	0.1769179368
2764	0.1768815357
2765	0.176861031
2766	0.1768427589
2767	0.176824616
2768	0.176806225
2769	0.1767821298
2770	0.1767607983
2771	0.1767484551
2772	0.1767192361
2773	0.1766922208
2774	0.1766777544
2775	0.1766609993
2776	0.1766480557
2777	0.1766312527
2778	0.1765931745
2779	0.1765783207
2780	0.1765625757
2781	0.1765263061
2782	0.1764994163
2783	0.1764715501
2784	0.1764291452
2785	0.176409245
2786	0.1763980982
2787	0.1763789916
2788	0.176358844
2789	0.176327044
2790	0.176296493
2791	0.1762851701
2792	0.1762477988
2793	0.1762230023
2794	0.1761979491
2795	0.1761726989
2796	0.1761418059
2797	0.1761222062
2798	0.1761001774
2799	0.1760748063
2800	0.1760622959
2801	0.1760365542
2802	0.1760158694
2803	0.1759913977
2804	0.1759609997
2805	0.1759302048
2806	0.1759038603
2807	0.1758881198
2808	0.1758673299
2809	0.1758211086
2810	0.1757968135
2811	0.1757739959
2812	0.1757439221
2813	0.1757179329
2814	0.1756920187
2815	0.1756663926
2816	0.1756364108
2817	0.1756112596
2818	0.1755918921
2819	0.1755696079
2820	0.1755478434
2821	0.175518227
2822	0.175484221
2823	0.1754516249
2824	0.1754174558
2825	0.1753987714
2826	0.1753830952
2827	0.1753533554
2828	0.1753256801
2829	0.1753033584
2830	0.1752733302
2831	0.1752421487
2832	0.1752155669
2833	0.1751845816
2834	0.1751439108
2835	0.1751195915
2836	0.1750913662
2837	0.1750800365
2838	0.1750604914
2839	0.1750384005
2840	0.1750100094
2841	0.1749981109
2842	0.1749773399
2843	0.1749632848
2844	0.1749263636
2845	0.1749036001
2846	0.174891268
2847	0.174860709
2848	0.1748382133
2849	0.1748180411
2850	0.1747958483
2851	0.1747708802
2852	0.1747366855
2853	0.1747191751
2854	0.174700642
2855	0.1746845364
2856	0.1746567949
2857	0.1746399191
2858	0.1746063332
2859	0.1745744045
2860	0.1745458745
2861	0.1745191389
2862	0.1744806071
2863	0.1744568988
2864	0.1744273881
2865	0.1744068228
2866	0.1743867401
2867	0.1743611893
2868	0.1743389717
2869	0.1743096116
2870	0.1742873675
2871	0.1742632395
2872	0.1742439882
2873	0.1742246241
2874	0.1741988679
2875	0.1741724144
2876	0.1741570182
2877	0.1741366991
2878	0.1741109933
2879	0.1740915668
2880	0.1740684868
2881	0.1740470843
2882	0.1740233587
2883	0.1739964809
2884	0.1739721483
2885	0.1739543325
2886	0.1739348011
2887	0.1739111261
2888	0.1738904175
2889	0.1738738868
2890	0.1738495698
2891	0.173838304
2892	0.1738031924
2893	0.17378793
2894	0.1737738281
2895	0.1737586347
2896	0.1737395487
2897	0.1737060179
2898	0.1736884022
2899	0.1736668223
2900	0.1736461723
2901	0.1736291979
2902	0.1736073923
2903	0.1735678704
2904	0.1735505453
2905	0.173525094
2906	0.1734934635
2907	0.1734719237
2908	0.1734449732
2909	0.1734067273
2910	0.1733946311
2911	0.1733628628
2912	0.1733427654
2913	0.1733173192
2914	0.17329595
2915	0.1732724803
2916	0.1732385057
2917	0.1732242337
2918	0.1731896259
2919	0.1731673345
2920	0.1731482698
2921	0.1731246306
2922	0.1731027402
2923	0.1730834614
