iter	Passed	Remaining
1664	204629	163949
1665	204750	163824
1666	204871	163700
1667	204990	163574
1668	205112	163451
1669	205250	163340
1670	205377	163220
1671	205499	163096
1672	205634	162983
1673	205764	162866
1674	205887	162743
1675	206013	162623
1676	206132	162497
1677	206255	162374
1678	206386	162257
1679	206504	162130
1680	206635	162014
1681	206755	161888
1682	206889	161774
1683	207006	161646
1684	207124	161520
1685	207248	161398
1686	207388	161288
1687	207507	161162
1688	207632	161041
1689	207767	160927
1690	207893	160807
1691	208018	160685
1692	208137	160559
1693	208263	160438
1694	208389	160318
1695	208512	160195
1696	208636	160073
1697	208758	159950
1698	208883	159828
1699	209012	159710
1700	209132	159584
1701	209261	159466
1702	209386	159345
1703	209507	159220
1704	209625	159093
1705	209749	158971
1706	209870	158847
1707	209988	158720
1708	210116	158601
1709	210243	158481
1710	210365	158358
1711	210485	158232
1712	210604	158107
1713	210731	157987
1714	210864	157871
1715	210991	157751
1716	211114	157629
1717	211242	157509
1718	211381	157398
1719	211498	157271
1720	211616	157144
1721	211743	157024
1722	211865	156900
1723	211988	156778
1724	212114	156657
1725	212247	156541
1726	212368	156417
1727	212499	156300
1728	212628	156181
1729	212750	156057
1730	212881	155940
1731	213007	155819
1732	213124	155692
1733	213248	155570
1734	213378	155452
1735	213504	155332
1736	213634	155213
1737	213766	155097
1738	213901	154983
1739	214020	154857
1740	214138	154730
1741	214277	154619
1742	214394	154492
1743	214527	154376
1744	214653	154255
1745	214774	154131
1746	214902	154011
1747	215029	153891
1748	215160	153773
1749	215281	153649
1750	215402	153525
1751	215522	153399
1752	215659	153286
1753	215798	153175
1754	215923	153053
1755	216064	152942
1756	216185	152818
1757	216315	152700
1758	216445	152582
1759	216567	152458
1760	216686	152332
1761	216818	152215
1762	216940	152092
1763	217065	151970
1764	217190	151849
1765	217316	151727
1766	217435	151602
1767	217553	151475
1768	217675	151351
1769	217796	151226
1770	217922	151106
1771	218042	150981
1772	218166	150858
1773	218287	150734
1774	218409	150610
1775	218541	150493
1776	218674	150377
1777	218807	150261
1778	218929	150137
1779	219064	150022
1780	219189	149900
1781	219313	149778
1782	219435	149653
1783	219559	149532
1784	219692	149415
1785	219828	149301
1786	219972	149192
1787	220090	149065
1788	220225	148950
1789	220350	148829
1790	220477	148708
1791	220606	148588
1792	220736	148470
1793	220867	148352
1794	220982	148224
1795	221105	148101
1796	221222	147973
1797	221341	147848
1798	221472	147730
1799	221596	147608
1800	221725	147488
1801	221858	147372
1802	221978	147246
1803	222113	147131
1804	222240	147011
1805	222369	146891
1806	222491	146767
1807	222613	146644
1808	222738	146522
1809	222872	146406
1810	222998	146284
1811	223117	146159
1812	223243	146037
1813	223372	145918
1814	223492	145793
1815	223619	145672
1816	223744	145550
1817	223863	145424
1818	223986	145301
1819	224107	145177
1820	224236	145058
1821	224354	144931
1822	224480	144810
1823	224606	144688
1824	224723	144561
1825	224854	144443
1826	224981	144323
1827	225106	144201
1828	225233	144080
1829	225364	143962
1830	225482	143836
1831	225598	143707
1832	225721	143585
1833	225847	143463
1834	225980	143346
1835	226047	143187
1836	226171	143065
1837	226292	142941
1838	226423	142822
1839	226542	142697
1840	226683	142584
1841	226812	142465
1842	226929	142338
1843	227064	142222
1844	227188	142100
1845	227311	141977
1846	227438	141856
1847	227555	141729
1848	227686	141611
1849	227803	141484
1850	227929	141362
1851	228049	141238
1852	228171	141114
1853	228291	140989
1854	228421	140870
1855	228547	140748
1856	228680	140631
1857	228809	140512
1858	228931	140388
1859	229051	140263
1860	229174	140140
1861	229295	140015
1862	229424	139896
1863	229553	139776
1864	229681	139656
1865	229802	139531
1866	229916	139403
1867	230044	139282
1868	230165	139158
1869	230281	139030
1870	230402	138906
1871	230527	138784
1872	230653	138662
1873	230784	138544
1874	230910	138423
1875	231041	138304
1876	231155	138176
1877	231275	138050
1878	231409	137934
1879	231530	137809
1880	231673	137698
1881	231803	137579
1882	231924	137455
1883	232062	137340
1884	232183	137216
1885	232297	137087
1886	232422	136965
1887	232547	136843
1888	232668	136718
1889	232787	136593
1890	232927	136480
1891	233044	136353
1892	233181	136238
1893	233306	136116
1894	233420	135987
1895	233546	135865
1896	233660	135737
1897	233795	135620
1898	233926	135502
1899	234065	135388
1900	234198	135270
1901	234317	135145
1902	234446	135025
1903	234580	134908
1904	234701	134783
1905	234834	134666
1906	234959	134544
1907	235084	134422
1908	235208	134299
1909	235327	134173
1910	235445	134047
1911	235563	133921
1912	235684	133796
1913	235806	133672
1914	235927	133548
1915	236052	133426
1916	236169	133299
1917	236289	133174
1918	236418	133054
1919	236538	132929
1920	236668	132810
1921	236797	132690
1922	236929	132572
1923	237057	132451
1924	237188	132332
1925	237312	132210
1926	237438	132088
1927	237564	131966
1928	237686	131842
1929	237810	131719
1930	237933	131596
1931	238061	131475
1932	238184	131352
1933	238310	131230
1934	238433	131107
1935	238556	130984
1936	238679	130860
1937	238807	130740
1938	238925	130614
1939	239055	130494
1940	239191	130378
1941	239328	130262
1942	239449	130138
1943	239580	130019
1944	239696	129892
1945	239819	129768
1946	239941	129644
1947	240059	129518
1948	240178	129392
1949	240308	129273
1950	240424	129146
1951	240551	129025
1952	240677	128903
1953	240803	128781
1954	240931	128660
1955	241051	128535
1956	241182	128416
1957	241312	128297
1958	241435	128173
1959	241561	128052
1960	241683	127928
1961	241812	127808
1962	241938	127686
1963	242057	127560
1964	242182	127438
1965	242308	127316
1966	242439	127197
1967	242563	127074
1968	242686	126951
1969	242814	126830
1970	242949	126713
1971	243066	126586
1972	243196	126466
1973	243323	126345
1974	243438	126218
1975	243561	126095
1976	243683	125970
1977	243807	125848
1978	243928	125723
1979	244049	125599
1980	244165	125472
1981	244303	125356
1982	244430	125235
1983	244557	125113
1984	244675	124987
1985	244799	124864
1986	244918	124739
1987	245039	124615
1988	245161	124491
1989	245286	124368
1990	245413	124247
1991	245535	124123
1992	245664	124003
1993	245783	123877
1994	245912	123757
1995	246033	123633
1996	246152	123507
1997	246271	123382
1998	246397	123260
1999	246518	123136
2000	246651	123017
2001	246781	122897
2002	246908	122776
2003	247039	122656
2004	247165	122534
2005	247289	122411
2006	247408	122286
2007	247526	122160
2008	247663	122044
2009	247784	121919
2010	247913	121799
2011	248040	121677
2012	248153	121549
2013	248286	121430
2014	248404	121305
2015	248538	121187
2016	248656	121061
2017	248786	120941
2018	248923	120824
2019	249051	120703
2020	249169	120578
2021	249304	120460
2022	249430	120338
2023	249556	120216
2024	249676	120091
2025	249806	119971
2026	249928	119847
2027	250054	119725
2028	250184	119605
2029	250314	119485
2030	250437	119361
2031	250567	119241
2032	250698	119121
2033	250815	118995
2034	250950	118877
2035	251071	118753
2036	251199	118632
2037	251320	118507
2038	251447	118386
2039	251564	118259
2040	251684	118135
2041	251806	118011
2042	251928	117887
2043	252053	117764
2044	252182	117644
2045	252306	117521
2046	252432	117398
2047	252559	117277
2048	252682	117154
2049	252803	117029
2050	252932	116908
2051	253063	116788
2052	253187	116666
2053	253315	116544
2054	253438	116421
2055	253573	116303
2056	253695	116179
2057	253813	116053
2058	253933	115928
2059	254055	115804
2060	254178	115681
2061	254311	115562
2062	254430	115437
2063	254550	115312
2064	254677	115190
2065	254792	115063
2066	254916	114940
2067	255046	114820
2068	255180	114701
2069	255301	114577
2070	255425	114454
2071	255549	114331
2072	255683	114212
2073	255802	114087
2074	255924	113963
2075	256042	113837
2076	256177	113719
2077	256296	113594
2078	256414	113468
2079	256543	113347
2080	256670	113226
2081	256798	113104
2082	256928	112984
2083	257053	112861
2084	257182	112741
2085	257319	112623
2086	257445	112501
2087	257567	112377
2088	257688	112253
2089	257813	112130
2090	257944	112010
2091	258070	111888
2092	258198	111766
2093	258329	111646
2094	258450	111522
2095	258582	111402
2096	258703	111278
2097	258825	111154
2098	258964	111037
2099	259092	110916
2100	259223	110796
2101	259351	110674
2102	259462	110546
2103	259590	110424
2104	259716	110302
2105	259839	110179
2106	259962	110055
2107	260081	109929
2108	260208	109808
2109	260324	109681
2110	260457	109562
2111	260581	109439
2112	260707	109317
2113	260832	109194
2114	260947	109067
2115	261067	108942
2116	261194	108820
2117	261313	108695
2118	261435	108571
2119	261554	108446
2120	261673	108321
2121	261793	108196
2122	261926	108077
2123	262048	107953
2124	262179	107833
2125	262312	107713
2126	262434	107589
2127	262550	107463
2128	262684	107343
2129	262804	107219
2130	262927	107095
2131	263055	106974
2132	263177	106850
2133	263302	106727
2134	263428	106605
2135	263551	106481
2136	263673	106357
2137	263794	106233
2138	263921	106111
2139	264045	105988
2140	264165	105863
2141	264291	105741
2142	264410	105616
2143	264536	105493
2144	264656	105368
2145	264782	105246
2146	264902	105122
2147	265020	104996
2148	265141	104872
2149	265262	104747
2150	265387	104625
2151	265510	104501
2152	265625	104374
2153	265747	104250
2154	265888	104134
2155	266021	104014
2156	266157	103896
2157	266290	103776
2158	266421	103656
2159	266554	103536
2160	266685	103416
2161	266814	103295
2162	266944	103174
2163	267068	103050
2164	267189	102926
2165	267315	102804
2166	267435	102679
2167	267548	102552
2168	267677	102430
2169	267803	102308
2170	267932	102186
2171	268060	102065
2172	268178	101939
2173	268309	101819
2174	268443	101700
2175	268568	101577
2176	268691	101453
2177	268816	101330
2178	268939	101207
2179	269062	101083
2180	269178	100957
2181	269300	100833
2182	269416	100707
2183	269535	100581
2184	269656	100457
2185	269781	100335
2186	269913	100214
2187	270038	100091
2188	270160	99968
2189	270286	99845
2190	270410	99722
2191	270540	99601
2192	270654	99474
2193	270784	99353
2194	270916	99233
2195	271035	99108
2196	271172	98989
2197	271302	98868
2198	271426	98745
2199	271546	98620
2200	271668	98496
2201	271787	98371
2202	271914	98249
2203	272047	98129
2204	272177	98008
2205	272295	97883
2206	272420	97760
2207	272546	97637
2208	272661	97511
2209	272781	97386
2210	272912	97265
2211	273034	97142
2212	273160	97019
2213	273296	96900
2214	273424	96778
2215	273547	96655
2216	273671	96531
2217	273789	96406
2218	273916	96284
2219	274052	96165
2220	274175	96041
2221	274294	95916
2222	274421	95794
2223	274540	95669
2224	274681	95552
2225	274808	95429
2226	274929	95305
2227	275048	95180
2228	275166	95055
2229	275290	94932
2230	275414	94808
2231	275537	94685
2232	275657	94560
2233	275780	94436
2234	275897	94311
2235	276025	94189
2236	276151	94066
2237	276276	93943
2238	276394	93818
2239	276512	93693
2240	276632	93568
2241	276773	93451
2242	276908	93331
2243	277043	93212
2244	277171	93090
2245	277293	92966
2246	277414	92841
2247	277539	92718
2248	277659	92594
2249	277775	92468
2250	277894	92343
2251	278014	92218
2252	278137	92095
2253	278263	91972
2254	278393	91851
2255	278524	91730
2256	278640	91604
2257	278761	91480
2258	278883	91356
2259	279010	91233
2260	279132	91109
2261	279260	90987
2262	279385	90865
2263	279510	90742
2264	279641	90621
2265	279767	90498
2266	279889	90374
2267	280015	90251
2268	280141	90129
2269	280261	90004
2270	280384	89881
2271	280503	89756
2272	280637	89635
2273	280763	89513
2274	280901	89394
2275	281025	89271
2276	281153	89149
2277	281270	89023
2278	281381	88896
2279	281496	88770
2280	281621	88647
2281	281737	88521
2282	281857	88396
2283	281974	88271
2284	282099	88148
2285	282221	88024
2286	282346	87901
2287	282468	87777
2288	282593	87654
2289	282719	87532
2290	282852	87411
2291	282973	87287
2292	283093	87162
2293	283213	87038
2294	283334	86914
2295	283451	86788
2296	283577	86665
2297	283697	86541
2298	283820	86417
2299	283945	86294
2300	284074	86172
2301	284200	86050
2302	284324	85926
2303	284449	85804
2304	284569	85679
2305	284694	85556
2306	284825	85435
2307	284946	85311
2308	285063	85185
2309	285200	85066
2310	285316	84940
2311	285442	84817
2312	285562	84693
2313	285682	84569
2314	285803	84444
2315	285927	84321
2316	286060	84200
2317	286193	84080
2318	286328	83959
2319	286441	83833
2320	286566	83710
2321	286694	83588
2322	286807	83461
2323	286935	83339
2324	287061	83216
2325	287178	83091
2326	287301	82967
2327	287421	82843
2328	287544	82720
2329	287668	82596
2330	287788	82472
2331	287915	82349
2332	288037	82225
2333	288157	82101
2334	288283	81978
2335	288409	81855
2336	288525	81730
2337	288650	81607
2338	288774	81483
2339	288886	81357
2340	289005	81232
2341	289130	81109
2342	289273	80991
2343	289395	80867
2344	289517	80743
2345	289645	80621
2346	289774	80499
2347	289906	80378
2348	290038	80257
2349	290168	80135
2350	290290	80012
2351	290443	79896
2352	290587	79778
2353	290742	79663
2354	290891	79547
2355	291020	79425
2356	291144	79301
2357	291264	79177
2358	291399	79057
2359	291519	78932
2360	291639	78808
2361	291767	78685
2362	291894	78563
2363	292022	78440
2364	292138	78315
2365	292275	78195
2366	292397	78071
2367	292517	77947
2368	292644	77824
2369	292771	77701
2370	292904	77580
2371	293026	77456
2372	293150	77333
2373	293271	77209
2374	293396	77086
2375	293514	76961
2376	293636	76837
2377	293762	76714
2378	293886	76590
2379	294015	76468
2380	294142	76346
2381	294259	76220
2382	294381	76096
2383	294500	75972
2384	294622	75848
2385	294761	75728
2386	294885	75605
2387	295021	75484
2388	295153	75363
2389	295284	75241
2390	295408	75118
2391	295533	74995
2392	295653	74870
2393	295769	74745
2394	295893	74621
2395	296022	74499
2396	296146	74376
2397	296273	74253
2398	296400	74130
2399	296520	74006
2400	296641	73882
2401	296766	73759
2402	296890	73635
2403	297011	73511
2404	297137	73388
2405	297273	73268
2406	297408	73147
2407	297534	73024
2408	297658	72901
2409	297783	72777
2410	297908	72654
2411	298043	72533
2412	298168	72410
2413	298287	72285
2414	298417	72163
2415	298539	72039
2416	298669	71918
2417	298794	71794
2418	298937	71675
2419	299067	71553
2420	299202	71432
2421	299322	71308
2422	299455	71187
2423	299587	71065
2424	299715	70942
2425	299849	70821
2426	299974	70698
2427	300092	70573
2428	300223	70451
2429	300346	70328
2430	300480	70206
2431	300607	70084
2432	300726	69959
2433	300852	69836
2434	300973	69712
2435	301096	69588
2436	301217	69464
2437	301342	69340
2438	301475	69219
2439	301602	69096
2440	301748	68978
2441	301891	68858
2442	302030	68738
2443	302144	68612
2444	302270	68489
2445	302400	68367
2446	302529	68245
2447	302654	68121
2448	302778	67998
2449	302905	67875
2450	303040	67754
2451	303169	67632
2452	303295	67508
2453	303434	67388
2454	303569	67267
2455	303695	67144
2456	303823	67021
2457	303940	66896
2458	304060	66772
2459	304179	66647
2460	304304	66524
2461	304421	66398
2462	304540	66274
2463	304664	66150
2464	304780	66025
2465	304906	65902
2466	305036	65780
2467	305161	65656
2468	305277	65531
2469	305400	65407
2470	305529	65285
2471	305655	65161
2472	305778	65038
2473	305905	64915
2474	306030	64791
2475	306153	64668
2476	306295	64548
2477	306418	64424
2478	306544	64301
2479	306670	64178
2480	306793	64054
2481	306911	63929
2482	307040	63807
2483	307163	63683
2484	307293	63560
2485	307412	63436
2486	307537	63312
2487	307667	63190
2488	307784	63065
2489	307904	62941
2490	308027	62817
2491	308143	62692
2492	308264	62567
2493	308388	62444
2494	308517	62321
2495	308649	62199
2496	308771	62075
2497	308895	61952
2498	309027	61830
2499	309157	61707
2500	309272	61582
2501	309387	61457
2502	309507	61332
2503	309642	61211
2504	309764	61087
2505	309886	60963
2506	310016	60840
2507	310143	60717
2508	310268	60594
2509	310387	60469
2510	310514	60346
2511	310655	60226
2512	310790	60105
2513	310919	59982
2514	311047	59859
2515	311172	59736
2516	311289	59611
2517	311409	59486
2518	311547	59365
2519	311675	59243
2520	311804	59120
2521	311924	58996
2522	312049	58872
2523	312176	58749
2524	312293	58624
2525	312413	58500
2526	312540	58377
2527	312671	58254
2528	312802	58132
2529	312938	58011
2530	313060	57887
2531	313183	57763
2532	313298	57638
2533	313420	57514
2534	313546	57390
2535	313666	57266
2536	313800	57144
2537	313927	57021
2538	314050	56897
2539	314177	56774
2540	314304	56651
2541	314426	56527
2542	314554	56404
2543	314677	56280
2544	314798	56156
2545	314922	56033
2546	315047	55909
2547	315164	55784
2548	315290	55661
2549	315418	55538
2550	315539	55414
2551	315669	55291
2552	315796	55168
2553	315916	55044
2554	316052	54922
2555	316168	54797
2556	316283	54672
2557	316403	54547
2558	316521	54423
2559	316652	54300
2560	316771	54176
2561	316889	54051
2562	317018	53929
2563	317146	53805
2564	317271	53682
2565	317398	53559
2566	317525	53436
2567	317653	53313
2568	317779	53190
2569	317902	53066
2570	318029	52943
2571	318152	52819
2572	318279	52696
2573	318401	52572
2574	318522	52447
2575	318652	52325
2576	318779	52202
2577	318908	52079
2578	319029	51955
2579	319153	51831
2580	319276	51707
2581	319404	51584
2582	319531	51461
2583	319659	51338
2584	319784	51214
2585	319923	51093
2586	320045	50969
2587	320170	50846
2588	320298	50723
2589	320424	50599
2590	320550	50476
2591	320674	50352
2592	320797	50229
2593	320920	50105
2594	321039	49980
2595	321157	49856
2596	321288	49733
2597	321418	49610
2598	321547	49487
2599	321669	49363
2600	321792	49240
2601	321917	49116
2602	322050	48994
2603	322165	48869
2604	322279	48743
2605	322398	48619
2606	322520	48495
2607	322636	48370
2608	322763	48247
2609	322887	48123
2610	323015	48000
2611	323139	47877
2612	323251	47751
2613	323378	47628
2614	323502	47504
2615	323626	47381
2616	323748	47257
2617	323873	47133
2618	323989	47008
2619	324111	46884
2620	324237	46761
2621	324366	46638
2622	324496	46515
2623	324620	46391
2624	324734	46266
2625	324859	46143
2626	324988	46020
2627	325112	45896
2628	325231	45772
2629	325354	45648
2630	325473	45524
2631	325607	45401
2632	325731	45278
2633	325856	45154
2634	325987	45032
2635	326104	44907
2636	326224	44783
2637	326345	44659
2638	326478	44536
2639	326598	44412
2640	326719	44288
2641	326838	44164
2642	326959	44039
2643	327074	43915
2644	327196	43791
2645	327314	43666
2646	327434	43542
2647	327558	43418
2648	327675	43294
2649	327799	43170
2650	327923	43046
2651	328052	42923
2652	328173	42799
2653	328289	42675
2654	328411	42551
2655	328536	42427
2656	328655	42303
2657	328771	42178
2658	328900	42055
2659	329017	41931
2660	329148	41808
2661	329263	41683
2662	329389	41560
2663	329510	41436
2664	329627	41311
2665	329755	41188
2666	329875	41064
2667	330008	40941
2668	330137	40818
2669	330263	40695
2670	330379	40570
2671	330507	40447
2672	330630	40323
2673	330753	40200
2674	330876	40076
2675	330999	39952
2676	331128	39829
2677	331249	39705
2678	331374	39581
2679	331497	39458
2680	331618	39334
2681	331741	39210
2682	331867	39086
2683	331995	38963
2684	332119	38840
2685	332244	38716
2686	332364	38592
2687	332484	38468
2688	332611	38344
2689	332736	38221
2690	332858	38097
2691	332985	37974
2692	333106	37850
2693	333228	37726
2694	333349	37602
2695	333468	37478
2696	333585	37353
2697	333701	37229
2698	333829	37105
2699	333954	36982
2700	334070	36857
2701	334202	36735
2702	334320	36610
2703	334436	36486
2704	334562	36362
2705	334681	36238
2706	334804	36114
2707	334927	35991
2708	335050	35867
2709	335178	35744
2710	335316	35621
2711	335430	35497
2712	335556	35373
2713	335678	35249
2714	335800	35126
2715	335923	35002
2716	336054	34879
2717	336173	34755
2718	336293	34631
2719	336418	34507
2720	336551	34384
2721	336680	34261
2722	336817	34139
2723	336945	34016
2724	337071	33892
2725	337195	33769
2726	337326	33646
2727	337445	33521
2728	337565	33397
2729	337696	33274
2730	337817	33150
2731	337943	33027
2732	338070	32904
2733	338198	32780
2734	338327	32657
2735	338442	32533
2736	338571	32409
2737	338704	32286
2738	338818	32162
2739	338938	32038
2740	339057	31914
2741	339182	31790
2742	339300	31666
2743	339421	31542
2744	339538	31418
2745	339662	31294
2746	339783	31170
2747	339918	31047
2748	340040	30923
2749	340176	30801
2750	340297	30677
2751	340422	30553
2752	340540	30429
2753	340664	30306
2754	340794	30182
2755	340916	30058
2756	341057	29936
2757	341182	29813
2758	341312	29690
2759	341429	29565
2760	341545	29441
2761	341670	29317
2762	341799	29194
2763	341923	29070
2764	342052	28947
2765	342181	28824
2766	342303	28700
2767	342425	28576
2768	342551	28453
2769	342672	28329
2770	342795	28205
2771	342911	28081
2772	343036	27957
2773	343156	27833
2774	343289	27710
2775	343410	27586
2776	343526	27462
2777	343640	27337
2778	343770	27214
2779	343886	27090
2780	344005	26966
2781	344129	26842
2782	344251	26718
2783	344371	26594
2784	344506	26471
2785	344633	26348
2786	344753	26224
2787	344872	26100
2788	344991	25976
2789	345122	25853
2790	345262	25730
2791	345381	25606
2792	345502	25482
2793	345627	25359
2794	345750	25235
2795	345874	25111
2796	346002	24988
2797	346125	24864
2798	346251	24741
2799	346376	24617
2800	346498	24493
2801	346623	24370
2802	346740	24245
2803	346866	24122
2804	347000	23999
2805	347129	23875
2806	347254	23752
2807	347374	23628
2808	347491	23504
2809	347620	23380
2810	347740	23256
2811	347862	23133
2812	347994	23009
2813	348119	22886
2814	348246	22762
2815	348371	22639
2816	348495	22515
2817	348623	22392
2818	348741	22268
2819	348863	22144
2820	348991	22020
2821	349117	21897
2822	349245	21773
2823	349370	21650
2824	349491	21526
2825	349616	21402
2826	349736	21278
2827	349862	21155
2828	349989	21031
2829	350112	20907
2830	350234	20783
2831	350361	20660
2832	350483	20536
2833	350609	20413
2834	350734	20289
2835	350856	20165
2836	350979	20041
2837	351094	19917
2838	351213	19793
2839	351342	19670
2840	351468	19546
2841	351591	19422
2842	351710	19298
2843	351826	19174
2844	351956	19051
2845	352078	18927
2846	352194	18803
2847	352321	18679
2848	352446	18556
2849	352568	18432
2850	352690	18308
2851	352811	18184
2852	352943	18061
2853	353066	17937
2854	353186	17813
2855	353305	17690
2856	353433	17566
2857	353552	17442
2858	353684	17319
2859	353811	17195
2860	353934	17071
2861	354058	16948
2862	354175	16824
2863	354301	16700
2864	354432	16577
2865	354551	16453
2866	354673	16329
2867	354795	16205
2868	354919	16082
2869	355053	15958
2870	355177	15835
2871	355310	15711
2872	355439	15588
2873	355561	15464
2874	355692	15341
2875	355814	15217
2876	355935	15093
2877	356056	14969
2878	356198	14846
2879	356321	14723
2880	356441	14599
2881	356564	14475
2882	356682	14351
2883	356800	14227
2884	356921	14103
2885	357048	13980
2886	357171	13856
2887	357294	13732
2888	357421	13608
2889	357541	13485
2890	357663	13361
2891	357785	13237
2892	357914	13114
2893	358033	12990
2894	358151	12866
2895	358269	12742
2896	358390	12618
2897	358521	12495
2898	358639	12371
2899	358765	12247
2900	358886	12123
2901	359004	11999
2902	359133	11876
2903	359261	11752
2904	359387	11629
2905	359519	11505
2906	359650	11382
2907	359775	11258
2908	359904	11134
2909	360031	11011
2910	360151	10887
2911	360278	10763
2912	360399	10640
2913	360519	10516
2914	360643	10392
2915	360765	10268
2916	360896	10145
2917	361018	10021
2918	361149	9897
2919	361274	9774
2920	361396	9650
2921	361522	9526
2922	361644	9403
2923	361768	9279
2924	361901	9155
2925	362028	9032
2926	362161	8908
2927	362285	8784
2928	362408	8661
2929	362533	8537
2930	362652	8413
2931	362779	8289
2932	362898	8166
2933	363031	8042
2934	363144	7918
2935	363270	7794
2936	363387	7671
2937	363506	7547
2938	363629	7423
2939	363749	7299
2940	363875	7176
2941	363997	7052
2942	364113	6928
2943	364245	6804
2944	364374	6681
2945	364490	6557
2946	364620	6433
2947	364751	6310
2948	364872	6186
2949	365003	6062
2950	365123	5938
2951	365243	5815
2952	365370	5691
2953	365493	5567
2954	365610	5443
2955	365729	5320
2956	365863	5196
2957	365985	5072
2958	366099	4948
2959	366228	4825
2960	366348	4701
2961	366473	4577
2962	366588	4453
2963	366716	4330
2964	366834	4206
2965	366951	4082
2966	367075	3959
2967	367199	3835
2968	367323	3711
2969	367441	3587
2970	367565	3464
2971	367694	3340
2972	367810	3216
2973	367940	3092
2974	368068	2969
2975	368192	2845
2976	368318	2721
2977	368437	2598
2978	368554	2474
2979	368683	2350
2980	368801	2226
2981	368933	2103
2982	369058	1979
2983	369184	1855
2984	369304	1732
2985	369429	1608
2986	369558	1484
2987	369689	1360
2988	369807	1237
2989	369938	1113
2990	370064	989
2991	370187	866
2992	370308	742
2993	370429	618
2994	370548	494
2995	370672	371
2996	370788	247
2997	370909	123
2998	371027	0
